"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5158","testCalculatorOperations","Suite","Sun Apr 27 22:34:16 GMT 2025","passed","Sun Apr 27 22:34:21 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","3","testCalculatorOperations","Suite","Sun Apr 27 22:35:04 GMT 2025","passed","Sun Apr 27 22:35:04 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","preCondition","Suite","Sun Apr 27 22:28:41 GMT 2025","broken","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","preCondition"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","6149","testCalculatorOperations","Suite","Sun Apr 27 22:34:34 GMT 2025","passed","Sun Apr 27 22:34:41 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5375","testCalculatorOperations","Suite","Sun Apr 27 22:34:29 GMT 2025","passed","Sun Apr 27 22:34:34 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","4654","testCalculatorOperations","Suite","Sun Apr 27 22:34:00 GMT 2025","passed","Sun Apr 27 22:34:05 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5248","testCalculatorOperations","Suite","Sun Apr 27 22:33:50 GMT 2025","passed","Sun Apr 27 22:33:56 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","6597","testCalculatorOperations","Suite","Sun Apr 27 22:33:44 GMT 2025","passed","Sun Apr 27 22:33:50 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5669","testCalculatorOperations","Suite","Sun Apr 27 22:34:37 GMT 2025","passed","Sun Apr 27 22:34:42 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","2776","testCalculatorOperations","Suite","Sun Apr 27 22:35:01 GMT 2025","passed","Sun Apr 27 22:35:04 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5997","testCalculatorOperations","Suite","Sun Apr 27 22:34:19 GMT 2025","passed","Sun Apr 27 22:34:25 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Sun Apr 27 22:35:03 GMT 2025","passed","Sun Apr 27 22:35:03 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5828","testCalculatorOperations","Suite","Sun Apr 27 22:34:00 GMT 2025","passed","Sun Apr 27 22:34:06 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5442","testCalculatorOperations","Suite","Sun Apr 27 22:34:05 GMT 2025","passed","Sun Apr 27 22:34:10 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","3616","testCalculatorOperations","Suite","Sun Apr 27 22:34:54 GMT 2025","passed","Sun Apr 27 22:34:57 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","6580","testCalculatorOperations","Suite","Sun Apr 27 22:33:36 GMT 2025","failed","Sun Apr 27 22:33:43 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","6998","testCalculatorOperations","Suite","Sun Apr 27 22:34:46 GMT 2025","passed","Sun Apr 27 22:34:53 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","4513","testCalculatorOperations","Suite","Sun Apr 27 22:33:56 GMT 2025","passed","Sun Apr 27 22:34:00 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","2","testCalculatorOperations","Suite","Sun Apr 27 22:35:04 GMT 2025","passed","Sun Apr 27 22:35:04 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5444","testCalculatorOperations","Suite","Sun Apr 27 22:34:21 GMT 2025","passed","Sun Apr 27 22:34:27 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5275","testCalculatorOperations","Suite","Sun Apr 27 22:33:42 GMT 2025","failed","Sun Apr 27 22:33:47 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","2","preCondition","Suite","Sun Apr 27 22:28:41 GMT 2025","broken","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","preCondition"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5136","testCalculatorOperations","Suite","Sun Apr 27 22:34:42 GMT 2025","passed","Sun Apr 27 22:34:48 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5168","testCalculatorOperations","Suite","Sun Apr 27 22:34:32 GMT 2025","passed","Sun Apr 27 22:34:37 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","4636","testCalculatorOperations","Suite","Sun Apr 27 22:34:27 GMT 2025","passed","Sun Apr 27 22:34:32 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","3379","testCalculatorOperations","Suite","Sun Apr 27 22:34:56 GMT 2025","passed","Sun Apr 27 22:35:00 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","2","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","3532","testCalculatorOperations","Suite","Sun Apr 27 22:34:53 GMT 2025","passed","Sun Apr 27 22:34:56 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","3","testCalculatorOperations","Suite","Sun Apr 27 22:35:03 GMT 2025","passed","Sun Apr 27 22:35:03 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","6203","testCalculatorOperations","Suite","Sun Apr 27 22:34:10 GMT 2025","passed","Sun Apr 27 22:34:16 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","6355","testCalculatorOperations","Suite","Sun Apr 27 22:34:48 GMT 2025","passed","Sun Apr 27 22:34:54 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","0","testCalculatorOperations","Suite","Sun Apr 27 22:28:41 GMT 2025","skipped","Sun Apr 27 22:28:41 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
