"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22912","testCalculatorOperations","Suite","Tue Apr 22 14:02:38 GMT 2025","passed","Tue Apr 22 14:03:01 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Tue Apr 22 14:12:26 GMT 2025","passed","Tue Apr 22 14:12:26 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","17935","testCalculatorOperations","Suite","Tue Apr 22 14:02:20 GMT 2025","passed","Tue Apr 22 14:02:38 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","14718","testCalculatorOperations","Suite","Tue Apr 22 14:02:05 GMT 2025","passed","Tue Apr 22 14:02:20 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","17151","testCalculatorOperations","Suite","Tue Apr 22 14:11:38 GMT 2025","passed","Tue Apr 22 14:11:55 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","20695","testCalculatorOperations","Suite","Tue Apr 22 14:07:41 GMT 2025","passed","Tue Apr 22 14:08:01 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","19938","testCalculatorOperations","Suite","Tue Apr 22 14:04:08 GMT 2025","passed","Tue Apr 22 14:04:28 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Tue Apr 22 14:06:28 GMT 2025","passed","Tue Apr 22 14:06:28 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","20580","testCalculatorOperations","Suite","Tue Apr 22 14:10:04 GMT 2025","passed","Tue Apr 22 14:10:25 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","3814","testCalculatorOperations","Suite","Tue Apr 22 14:06:19 GMT 2025","passed","Tue Apr 22 14:06:22 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5239","testCalculatorOperations","Suite","Tue Apr 22 14:05:16 GMT 2025","passed","Tue Apr 22 14:05:21 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","22827","testCalculatorOperations","Suite","Tue Apr 22 14:06:54 GMT 2025","passed","Tue Apr 22 14:07:16 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","2","testCalculatorOperations","Suite","Tue Apr 22 14:06:28 GMT 2025","passed","Tue Apr 22 14:06:28 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","2","testCalculatorOperations","Suite","Tue Apr 22 14:06:29 GMT 2025","passed","Tue Apr 22 14:06:29 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","6429","testCalculatorOperations","Suite","Tue Apr 22 14:05:06 GMT 2025","passed","Tue Apr 22 14:05:13 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","17256","testCalculatorOperations","Suite","Tue Apr 22 14:03:18 GMT 2025","passed","Tue Apr 22 14:03:36 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Tue Apr 22 14:06:29 GMT 2025","passed","Tue Apr 22 14:06:29 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5343","testCalculatorOperations","Suite","Tue Apr 22 14:05:20 GMT 2025","passed","Tue Apr 22 14:05:25 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","18178","testCalculatorOperations","Suite","Tue Apr 22 14:01:08 GMT 2025","passed","Tue Apr 22 14:01:26 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","20923","testCalculatorOperations","Suite","Tue Apr 22 14:01:26 GMT 2025","passed","Tue Apr 22 14:01:47 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","7113","testCalculatorOperations","Suite","Tue Apr 22 14:05:13 GMT 2025","passed","Tue Apr 22 14:05:20 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","4054","testCalculatorOperations","Suite","Tue Apr 22 14:05:25 GMT 2025","passed","Tue Apr 22 14:05:29 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","3399","testCalculatorOperations","Suite","Tue Apr 22 14:06:22 GMT 2025","passed","Tue Apr 22 14:06:26 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","12526","testCalculatorOperations","Suite","Tue Apr 22 14:12:13 GMT 2025","passed","Tue Apr 22 14:12:25 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","6281","testCalculatorOperations","Suite","Tue Apr 22 14:05:10 GMT 2025","passed","Tue Apr 22 14:05:16 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","2","testCalculatorOperations","Suite","Tue Apr 22 14:05:50 GMT 2025","passed","Tue Apr 22 14:05:50 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","20358","testCalculatorOperations","Suite","Tue Apr 22 14:08:19 GMT 2025","passed","Tue Apr 22 14:08:40 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","4284","testCalculatorOperations","Suite","Tue Apr 22 14:05:49 GMT 2025","passed","Tue Apr 22 14:05:53 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","2","testCalculatorOperations","Suite","Tue Apr 22 14:05:50 GMT 2025","passed","Tue Apr 22 14:05:51 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel7","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","6911","testCalculatorOperations","Suite","Tue Apr 22 14:06:13 GMT 2025","passed","Tue Apr 22 14:06:19 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","4097","testCalculatorOperations","Suite","Tue Apr 22 14:05:53 GMT 2025","passed","Tue Apr 22 14:05:57 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","2550","testCalculatorOperations","Suite","Tue Apr 22 14:06:26 GMT 2025","passed","Tue Apr 22 14:06:28 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 1","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","4956","testCalculatorOperations","Suite","Tue Apr 22 14:05:48 GMT 2025","passed","Tue Apr 22 14:05:53 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","5799","testCalculatorOperations","Suite","Tue Apr 22 14:05:29 GMT 2025","passed","Tue Apr 22 14:05:35 GMT 2025","com.clarkewerton.android.CalculatorTest","Android emulator 2","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
"","1","testCalculatorOperations","Suite","Tue Apr 22 14:12:26 GMT 2025","passed","Tue Apr 22 14:12:26 GMT 2025","com.clarkewerton.android.CalculatorTest","GooglePixel8","com.clarkewerton.android.CalculatorTest","testCalculatorOperations"
